iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,prob1,prob2
225,0,15.217311,7.869600,7.343750,0.003961,32145,5913,1.466041,0.851526,0.586359,0.413641,0,0
226,0,11.915365,7.513500,4.397904,0.003961,26284,1239,1.198738,0.178427,0.538707,0.461293,0,0
227,0,51.038754,6.081300,1.755474,43.201981,21188,917,0.966324,0.132056,0.558891,0.441109,0,1.0
228,0,35.355271,5.424900,2.168355,27.762016,22021,3938,1.004314,0.567108,0.479162,0.520838,0,0.6783340717766948
229,0,13.706766,7.791000,5.911805,0.003961,29312,3342,1.336836,0.481279,0.523402,0.476598,0,0
230,0,8.195019,5.906100,2.284958,0.003961,22243,2556,1.014439,0.368088,0.408577,0.591423,0,0
231,0,17.530287,9.156000,8.370326,0.003961,34072,3552,1.553926,0.511521,0.515713,0.484287,0,0
232,0,50.760413,5.109900,2.448533,43.201981,22574,5541,1.029535,0.797955,0.562886,0.437114,0,1.0
233,0,48.037234,3.429300,1.405954,43.201981,14985,3554,0.683423,0.511809,0.520222,0.479778,0,1.0
234,0,48.355445,3.849300,1.304165,43.201981,15184,2353,0.692499,0.338854,0.485858,0.514142,0,1.0
235,0,15.296789,5.581800,2.671828,7.043161,23009,4403,1.049374,0.634073,0.451617,0.548383,0,0.2466887417218543
236,0,13.048299,7.102500,5.941838,0.003961,29410,5735,1.341305,0.825893,0.411488,0.588512,0,0
237,0,47.912897,2.892600,1.818317,43.201981,14171,4529,0.646299,0.652218,0.49752,0.50248,0,1.0
238,0,8.804626,5.920800,2.583951,0.299875,22831,3095,1.041256,0.445709,0.512196,0.487804,0,0.08673469387755106
239,0,48.985976,4.202700,1.581295,43.201981,20872,6863,0.951912,0.988335,0.532116,0.467884,0,1.0
240,0,15.748750,8.367900,7.376889,0.003961,32178,4285,1.467546,0.617079,0.431654,0.568346,0,0
241,0,11.243649,7.294500,3.945188,0.003961,25404,1089,1.158603,0.156826,0.542714,0.457286,0,0
242,0,14.192509,7.935300,6.253248,0.003961,29979,3528,1.367256,0.508065,0.494501,0.505499,0,0
243,0,9.092969,5.683500,3.405508,0.003961,24450,5505,1.115094,0.792771,0.531308,0.468692,0,0
244,0,48.226227,3.806100,1.218147,43.201981,15355,2668,0.700297,0.384217,0.542189,0.457811,0,1.0
245,0,47.003489,3.006600,0.794908,43.201981,16193,6171,0.738516,0.888681,0.471545,0.528455,0,1.0
246,0,17.653897,9.450600,8.199336,0.003961,33630,2128,1.533768,0.306452,0.527566,0.472434,0,0
247,0,49.510833,5.539500,0.769352,43.201981,19269,804,0.878804,0.115783,0.507221,0.492779,0,1.0
