iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,prob1,prob2
526,0,24.217111,14.887500,9.325650,0.003961,55125,5500,1.196954,0.360325,0.505001,0.494999,0,0
527,0,85.450649,10.036500,3.059238,72.354911,42914,9459,0.931811,0.619693,0.491081,0.508919,0.7073939776131168,1.0
528,0,20.372275,12.600600,7.767714,0.003961,52145,10143,1.132248,0.664505,0.561569,0.438431,0,0
529,0,38.881334,19.979400,18.897973,0.003961,73671,7073,1.599652,0.463378,0.462098,0.537902,0,0
530,0,101.275891,10.873200,4.135699,86.266993,45026,8782,0.977670,0.575341,0.420188,0.579812,0.9972290138549307,1.0
531,0,93.930304,7.375500,0.154804,86.400000,36591,12006,0.794517,0.786557,0.479724,0.520276,1.0,1.0
532,0,96.943789,7.116000,3.427789,86.400000,30126,6406,0.654139,0.419680,0.506791,0.493209,1.0,1.0
533,0,23.523570,13.048800,10.470809,0.003961,57453,13957,1.247503,0.914374,0.537004,0.462996,0,0
534,0,57.260023,10.387200,3.670843,43.201981,44115,9491,0.957889,0.621790,0.502525,0.497475,0,1.0
535,0,40.069473,20.967300,19.098211,0.003961,73658,3767,1.599369,0.246790,0.500567,0.499433,0,0
536,0,95.628790,7.508700,1.720090,86.400000,40283,15254,0.874683,0.999345,0.49262,0.50738,1.0,1.0
537,0,34.895671,18.015000,16.876710,0.003961,69882,9832,1.517379,0.644130,0.565675,0.434325,0,0
538,0,22.408012,12.924900,9.479151,0.003961,55505,12422,1.205205,0.813810,0.516403,0.483597,0,0
539,0,36.106051,17.823900,18.278190,0.003961,72677,13264,1.578069,0.868973,0.483036,0.516964,0,0
540,0,19.395271,11.297100,8.094210,0.003961,52803,15146,1.146535,0.992269,0.571261,0.428739,0,0
541,0,96.892358,6.476400,4.015958,86.400000,28964,7376,0.628908,0.483229,0.491452,0.508548,1.0,1.0
542,0,41.723404,9.923700,5.050448,26.749255,46829,13750,1.016819,0.900812,0.500352,0.499648,0,0.6572348946543618
543,0,24.601639,14.239200,10.358478,0.003961,57203,9739,1.242075,0.638037,0.52657,0.47343,0,0
544,0,96.183399,9.118200,0.665199,86.400000,38206,7812,0.829584,0.511792,0.462977,0.537023,1.0,1.0
545,0,97.488718,7.817100,3.271618,86.400000,30428,4371,0.660697,0.286360,0.424281,0.575719,1.0,1.0
546,0,19.347996,12.223800,7.120235,0.003961,50878,10132,1.104737,0.663784,0.515389,0.484611,0,0
547,0,95.298292,4.253700,4.644592,86.400000,27731,13552,0.602136,0.887841,0.521583,0.478417,1.0,1.0
548,0,94.434802,8.007900,0.026902,86.400000,36949,10256,0.802290,0.671908,0.446189,0.553811,1.0,1.0
549,0,102.360850,12.150300,3.810550,86.400000,44369,3868,0.963404,0.253407,0.453268,0.546732,1.0,1.0
550,0,99.255700,10.492500,2.363200,86.400000,41544,6569,0.902064,0.430359,0.467454,0.532546,1.0,1.0
551,0,58.016287,10.326600,4.487706,43.201981,45721,11299,0.992761,0.740238,0.500282,0.499718,0,1.0
552,0,57.954350,11.912100,2.840270,43.201981,42465,2758,0.922062,0.180687,0.564955,0.435045,0,1.0
553,0,94.957391,7.977900,0.579491,86.400000,35754,9161,0.776343,0.600170,0.465921,0.534079,1.0,1.0
554,0,36.351677,19.728900,16.618816,0.003961,68837,3074,1.494689,0.201389,0.585307,0.414693,0,0
555,0,55.262858,9.538800,2.522078,43.201981,41859,10063,0.908903,0.659264,0.589574,0.410426,0,1.0
556,0,94.771475,7.299600,1.071875,86.400000,39007,14675,0.846977,0.961412,0.54757,0.45243,1.0,1.0
557,0,32.125655,18.222900,13.898794,0.003961,63693,2950,1.382995,0.193265,0.510982,0.489018,0,0
558,0,32.918962,16.911600,16.003401,0.003961,68228,11856,1.481465,0.776730,0.49819,0.50181,0,0
559,0,21.693964,12.813900,8.876103,0.003961,54321,11608,1.179496,0.760482,0.497148,0.502852,0,0
560,0,22.706615,15.022500,7.680154,0.003961,51703,1628,1.122651,0.106656,0.504917,0.495083,0,0
561,0,56.984755,10.807800,2.974974,43.201981,42745,6719,0.928142,0.440186,0.517683,0.482317,0,1.0
562,0,62.036887,9.302400,3.685296,49.049191,44147,13139,0.958584,0.860784,0.491361,0.508639,0.22184701218616942,1.0
563,0,29.848472,15.831900,14.012611,0.003961,64348,11575,1.397217,0.758320,0.521089,0.478911,0,0
564,0,29.914246,16.688400,13.221884,0.003961,62721,7093,1.361889,0.464688,0.526,0.474,0,0
565,0,97.020268,8.541300,2.078968,86.400000,32791,4320,0.712006,0.283019,0.491143,0.508857,1.0,1.0
566,0,21.818906,13.671300,8.143645,0.003961,52857,7286,1.147708,0.477332,0.557471,0.442529,0,0
567,0,56.879516,9.670200,4.975685,42.233631,46683,14449,1.013649,0.946606,0.55154,0.44846,0,0.979826055769748
568,0,26.525823,14.421900,12.099962,0.003961,60628,12555,1.316443,0.822524,0.464332,0.535668,0,0
569,0,28.345180,16.965600,11.375619,0.003961,58792,2240,1.276577,0.146751,0.516483,0.483517,0,0
570,0,31.927265,17.967000,13.956304,0.003961,63961,4071,1.388814,0.266706,0.479438,0.520562,0,0
571,0,58.183430,10.630800,4.350649,43.201981,45450,10014,0.986876,0.656053,0.515024,0.484976,0,1.0
572,0,98.213346,8.658000,3.155346,86.400000,43106,14246,0.935980,0.933307,0.464206,0.535794,1.0,1.0
573,0,33.938822,10.001100,5.590352,18.347369,47890,14553,1.039857,0.953420,0.476004,0.523996,0,0.4821956022317033
574,0,33.970295,18.634200,15.332134,0.003961,66634,4520,1.446854,0.296122,0.557237,0.442763,0,0
575,0,28.401173,14.790300,13.606912,0.003961,63585,14284,1.380650,0.935797,0.538943,0.461057,0,0
576,0,19.192993,11.280600,7.908432,0.003961,52438,14836,1.138610,0.971960,0.475323,0.524677,0,0
577,0,29.651395,15.275700,14.371734,0.003961,65077,14158,1.413046,0.927542,0.431431,0.568569,0,0
578,0,99.994455,9.844800,3.846791,86.302864,44463,11647,0.965445,0.763037,0.463207,0.536793,0.9979763387297634,1.0
579,0,55.636843,9.134700,3.300163,43.201981,43390,12941,0.942147,0.847812,0.562498,0.437502,0,1.0
580,0,21.672461,13.767600,7.900900,0.003961,52374,6482,1.137220,0.424659,0.593531,0.406469,0,0
581,0,37.773941,20.140800,17.629180,0.003961,70887,3751,1.539201,0.245742,0.43793,0.56207,0,0
582,0,93.927122,5.599500,1.927622,86.400000,33096,14431,0.718628,0.945427,0.527958,0.472042,1.0,1.0
583,0,95.215715,7.987200,0.828515,86.400000,35263,8639,0.765681,0.565972,0.475789,0.524211,1.0,1.0
584,0,32.847212,17.620500,15.222750,0.003961,66620,7885,1.446550,0.516575,0.591864,0.408136,0,0
585,0,58.098611,10.009800,4.886831,43.201981,46507,13141,1.009828,0.860915,0.494932,0.505068,0,1.0
586,0,96.246025,5.287200,4.558825,86.400000,27896,10272,0.605718,0.672956,0.604147,0.395853,1.0,1.0
587,0,21.292055,12.628200,8.659894,0.003961,53899,11805,1.170333,0.773388,0.44288,0.55712,0,0
588,0,80.793682,11.024700,2.491350,67.277632,41793,5044,0.907470,0.330451,0.522591,0.477409,0.6016173329264571,1.0
589,0,19.845312,11.511600,8.329751,0.003961,53264,14892,1.156545,0.975629,0.591112,0.408888,0,0
590,0,27.465572,15.520200,11.941411,0.003961,60270,8536,1.308670,0.559224,0.465804,0.534196,0,0
591,0,23.896886,14.215500,9.677425,0.003961,55861,8476,1.212935,0.555294,0.535081,0.464919,0,0
592,0,18.673005,13.453800,5.211091,0.008114,47051,2205,1.021640,0.144458,0.481671,0.518329,0,0.01888439260493524
593,0,96.817114,9.515100,0.902014,86.400000,38672,6955,0.839703,0.455647,0.484435,0.515565,1.0,1.0
594,0,94.855144,7.050000,1.405144,86.400000,34126,10626,0.740993,0.696148,0.576028,0.423972,1.0,1.0
595,0,20.412562,12.972900,7.435701,0.003961,51484,8241,1.117895,0.539898,0.485582,0.514418,0,0
596,0,30.854518,16.868100,13.982457,0.003961,64221,7994,1.394460,0.523716,0.54272,0.45728,0,0
597,0,98.096295,7.194900,4.501395,86.400000,27981,3998,0.607564,0.261923,0.516654,0.483346,1.0,1.0
598,0,100.224934,11.312400,2.512534,86.400000,41832,4124,0.908317,0.270178,0.436193,0.563807,1.0,1.0
599,0,55.132995,9.043500,2.884159,43.205336,42572,12427,0.924385,0.814138,0.524354,0.475646,0.01655480984340052,1.0
600,0,26.481608,16.293000,10.184647,0.003961,56546,2236,1.227809,0.146488,0.570718,0.429282,0,0
601,0,22.012015,12.669900,9.338154,0.003961,55232,12999,1.199277,0.851612,0.453432,0.546568,0,0
602,0,29.689567,15.571500,14.114106,0.003961,64559,12654,1.401799,0.829009,0.530929,0.469071,0,0
603,0,96.923174,7.155000,3.368174,86.400000,30244,6394,0.656702,0.418894,0.495136,0.504864,1.0,1.0
604,0,42.343527,11.862300,4.960450,25.520777,46637,7096,1.012650,0.464885,0.56008,0.43992,0,0.6316415880302644
605,0,101.824029,11.707800,3.716229,86.400000,44193,5167,0.959583,0.338509,0.445958,0.554042,1.0,1.0
606,0,97.934244,8.379000,3.155244,86.400000,30646,2716,0.665430,0.177935,0.507157,0.492843,1.0,1.0
607,0,101.369834,10.937700,4.032134,86.400000,44822,8363,0.973240,0.547890,0.439494,0.560506,1.0,1.0
608,0,18.490964,13.341900,5.145103,0.003961,46935,2462,1.019121,0.161295,0.478964,0.521036,0,0
609,0,25.029847,13.388100,11.637786,0.003961,59742,15115,1.297205,0.990238,0.510488,0.489512,0,0
610,0,36.743359,18.338100,18.401298,0.003961,72887,11760,1.582628,0.770440,0.453649,0.546351,0,0
611,0,94.532963,7.112400,1.020563,86.400000,38906,15198,0.844784,0.995676,0.516051,0.483949,1.0,1.0
612,0,57.207691,11.039100,2.966610,43.201981,42727,5930,0.927751,0.388496,0.505674,0.494326,0,1.0
613,0,27.488944,16.575300,10.909683,0.003961,58001,2750,1.259402,0.180162,0.529233,0.470767,0,0
614,0,20.659748,12.708600,7.947187,0.003961,52496,10134,1.139869,0.663915,0.529654,0.470346,0,0
615,0,99.833517,11.618700,1.814817,86.400000,40454,1725,0.878396,0.113011,0.516835,0.483165,1.0,1.0
616,0,97.360644,9.372600,1.588044,86.400000,40022,8780,0.869016,0.575210,0.532437,0.467563,1.0,1.0
617,0,94.696002,3.990300,4.305702,86.400000,28402,15101,0.616705,0.989321,0.519846,0.480154,1.0,1.0
618,0,18.848156,13.079100,5.765095,0.003961,48188,4591,1.046328,0.300773,0.507718,0.492282,0,0
619,0,95.524411,6.132600,2.991811,86.400000,30994,10552,0.672987,0.691300,0.615825,0.384175,1.0,1.0
620,0,95.570211,8.843400,0.326811,86.400000,36252,6774,0.787156,0.443789,0.588618,0.411382,1.0,1.0
621,0,58.498882,10.863600,4.433301,43.201981,45611,9399,0.990372,0.615763,0.524089,0.475911,0,1.0
622,0,16.641367,10.328400,6.309006,0.003961,49301,14873,1.070495,0.974384,0.597462,0.402538,0,0
623,0,59.863020,11.505000,5.156039,43.201981,47026,8676,1.021097,0.568396,0.520008,0.479992,0,1.0
624,0,24.807300,13.315200,11.488138,0.003961,59449,15065,1.290843,0.986963,0.445918,0.554082,0,0
625,0,97.598878,9.745500,1.453378,86.400000,34020,1535,0.738692,0.100563,0.56054,0.43946,1.0,1.0
626,0,38.414411,20.254200,18.156250,0.003961,72008,4494,1.563542,0.294418,0.541439,0.458561,0,0
627,0,96.822828,9.211500,1.211328,86.400000,34506,3801,0.749244,0.249017,0.510459,0.489541,1.0,1.0
628,0,97.396836,7.641000,3.355836,86.400000,30263,4793,0.657114,0.314007,0.508644,0.491356,1.0,1.0
629,0,99.686110,9.897000,3.389110,86.400000,43563,10573,0.945903,0.692676,0.453231,0.546769,1.0,1.0
630,0,19.852856,12.193800,7.655095,0.003961,51930,11284,1.127580,0.739256,0.555309,0.444691,0,0
631,0,24.785252,14.981100,9.800191,0.003961,56061,6124,1.217278,0.401205,0.431103,0.568897,0,0
632,0,96.898408,6.967200,3.531208,86.400000,29922,6698,0.649710,0.438810,0.496813,0.503187,1.0,1.0
633,0,83.241838,9.672600,2.520689,71.048549,41856,9614,0.908838,0.629848,0.497717,0.502283,0.680178105327806,1.0
634,0,32.284325,17.436300,14.844064,0.003961,65883,7762,1.430547,0.508517,0.539065,0.460935,0,0
635,0,23.992091,14.824500,9.163630,0.003961,54808,5393,1.190071,0.353315,0.410191,0.589809,0,0
636,0,21.888147,12.456600,9.427586,0.003961,55411,13889,1.203164,0.909919,0.518349,0.481651,0,0
637,0,18.473039,12.111600,6.357477,0.003961,49380,9008,1.072210,0.590147,0.402861,0.597139,0,0
638,0,98.102475,8.428500,3.273975,86.400000,30403,2308,0.660154,0.151205,0.469608,0.530392,1.0,1.0
639,0,22.166595,13.007100,9.155534,0.003961,54867,11510,1.191352,0.754062,0.530043,0.469957,0,0
640,0,23.166654,14.100900,9.061793,0.003961,54651,7648,1.186662,0.501048,0.505027,0.494973,0,0
641,0,19.333586,11.983200,7.346425,0.003961,51326,11382,1.114465,0.745676,0.431305,0.568695,0,0
642,0,93.926017,6.524400,1.001617,86.400000,34922,13174,0.758277,0.863077,0.581062,0.418938,1.0,1.0
643,0,96.941758,10.504200,0.037558,86.400000,36822,1808,0.799533,0.118449,0.477663,0.522337,1.0,1.0
644,0,25.839646,14.127300,11.708385,0.003961,59865,12774,1.299876,0.836871,0.540662,0.459338,0,0
645,0,28.134938,16.916400,11.214576,0.003961,58446,2058,1.269064,0.134827,0.454314,0.545686,0,0
646,0,98.108753,10.115100,1.593653,86.400000,40032,6315,0.869233,0.413719,0.442074,0.557926,1.0,1.0
647,0,26.737520,15.851100,10.882459,0.003961,58133,5296,1.262268,0.346960,0.517663,0.482337,0,0
648,0,36.396222,19.459800,16.932460,0.003961,69724,4858,1.513949,0.318265,0.490162,0.509838,0,0
649,0,95.844649,8.996100,0.448549,86.400000,36012,6025,0.781945,0.394720,0.551714,0.448286,1.0,1.0
650,0,28.069172,16.256400,11.808811,0.003961,59941,5753,1.301526,0.376900,0.547251,0.452749,0,0
651,0,18.170672,11.893200,6.273511,0.003961,49218,9574,1.068693,0.627227,0.397305,0.602695,0,0
652,0,34.468907,17.231100,17.233846,0.003961,70644,13207,1.533925,0.865238,0.572671,0.427329,0,0
653,0,95.243028,7.863900,0.979128,86.400000,34966,8753,0.759233,0.573441,0.520644,0.479356,1.0,1.0
654,0,19.861156,12.148500,7.708695,0.003961,52036,11541,1.129881,0.756093,0.553026,0.446974,0,0
655,0,20.429475,12.203700,8.221814,0.003961,53044,12365,1.151768,0.810076,0.519174,0.480826,0,0
656,0,93.451234,5.925300,1.125934,86.400000,34677,14926,0.752957,0.977856,0.520988,0.479012,1.0,1.0
657,0,94.263757,7.482000,0.381757,86.400000,37648,12708,0.817468,0.832547,0.547316,0.452684,1.0,1.0
658,0,35.156340,17.139600,18.012779,0.003961,72187,15055,1.567429,0.986308,0.50096,0.49904,0,0
659,0,94.878931,4.496100,3.982831,86.400000,29039,14052,0.630537,0.920597,0.529147,0.470853,1.0,1.0
660,0,56.440389,9.753900,3.484509,43.201981,43751,11238,0.949985,0.736242,0.589468,0.410532,0,1.0
661,0,37.261458,19.573500,17.683997,0.003961,71267,6022,1.547453,0.394523,0.509682,0.490318,0,0
662,0,97.967858,9.236700,2.331158,86.400000,41484,10695,0.900761,0.700668,0.45894,0.54106,1.0,1.0
663,0,18.073822,11.728200,6.341661,0.003961,49354,10260,1.071646,0.672170,0.539395,0.460605,0,0
664,0,28.365009,14.890800,13.470248,0.003961,63313,13677,1.374744,0.896030,0.554717,0.445283,0,0
665,0,28.556485,16.144800,12.407724,0.003961,61150,7334,1.327778,0.480477,0.524026,0.475974,0,0
666,0,34.220373,17.198400,17.018012,0.003961,70219,12891,1.524697,0.844536,0.440641,0.559359,0,0
667,0,58.127274,11.437800,3.487493,43.201981,43747,5621,0.949898,0.368252,0.575485,0.424515,0,1.0
668,0,60.519726,12.611700,4.706046,43.201981,46118,4079,1.001381,0.267230,0.605687,0.394313,0,1.0
669,0,56.371967,10.796400,2.373587,43.201981,41563,5575,0.902476,0.365238,0.564701,0.435299,0,1.0
670,0,16.172499,10.301400,5.866320,0.004778,48431,14093,1.051604,0.923284,0.41626,0.58374,0.00576667159544586,0
671,0,36.635991,19.837200,16.794830,0.003961,69156,3032,1.501615,0.198637,0.522152,0.477848,0,0
672,0,55.201816,8.556300,3.443536,43.201981,43673,15152,0.948292,0.992662,0.495145,0.504855,0,1.0
673,0,21.959771,14.098200,7.857610,0.003961,52270,5276,1.134962,0.345650,0.481579,0.518421,0,0
674,0,93.768336,6.830400,0.537936,86.400000,35836,13068,0.778123,0.856132,0.52428,0.47572,1.0,1.0
675,0,19.472834,12.190200,7.278673,0.003961,51190,10556,1.111512,0.691562,0.541655,0.458345,0,0
676,0,18.930999,13.333500,5.593538,0.003961,47832,3387,1.038598,0.221895,0.519869,0.480131,0,0
677,0,22.407983,14.596200,7.807822,0.003961,52119,3465,1.131683,0.227005,0.492391,0.507609,0,0
678,0,101.325738,12.163200,2.762538,86.400000,42299,1755,0.918457,0.114976,0.428296,0.571704,1.0,1.0
679,0,34.924888,17.654400,17.266527,0.003961,70684,11836,1.534794,0.775419,0.537557,0.462443,0,0
680,0,20.127487,14.029800,6.093726,0.003961,48731,1965,1.058118,0.128734,0.558108,0.441892,0,0
681,0,97.069826,8.469600,2.200226,86.400000,32551,4319,0.706795,0.282953,0.508439,0.491561,1.0,1.0
682,0,56.852297,11.006400,2.643917,43.201981,42093,5405,0.913984,0.354101,0.599072,0.400928,0,1.0
683,0,31.837874,17.877900,13.956013,0.003961,63992,4399,1.389487,0.288194,0.506556,0.493444,0,0
684,0,94.156437,7.211700,0.544737,86.400000,37969,13930,0.824438,0.912605,0.517347,0.482653,1.0,1.0
685,0,19.692400,13.829400,5.859039,0.003961,48298,2200,1.048716,0.144130,0.501374,0.498626,0,0
686,0,31.854724,17.701800,14.148963,0.003961,64438,5432,1.399171,0.355870,0.411269,0.588731,0,0
687,0,97.698167,8.374800,2.923367,86.400000,31112,3196,0.675549,0.209382,0.525137,0.474863,1.0,1.0
688,0,18.078465,11.494500,6.580004,0.003961,49825,11510,1.081873,0.754062,0.504485,0.495515,0,0
689,0,31.205518,15.756600,15.444957,0.003961,67176,14654,1.458623,0.960037,0.487733,0.512267,0,0
690,0,22.668756,12.645300,10.019494,0.003961,56572,14421,1.228373,0.944772,0.579815,0.420185,0,0
691,0,29.751975,15.804900,13.943114,0.003961,64212,11529,1.394264,0.755307,0.555601,0.444399,0,0
692,0,26.265849,14.171400,12.090488,0.003961,60616,13378,1.316183,0.876441,0.570672,0.429328,0,0
693,0,24.398525,14.894700,9.499864,0.003961,55471,5822,1.204467,0.381420,0.570561,0.429439,0,0
694,0,27.474805,14.617500,12.853344,0.003961,62106,13381,1.348536,0.876638,0.492882,0.507118,0,0
695,0,22.488064,13.217100,9.267003,0.003961,55082,11025,1.196020,0.722288,0.497454,0.502546,0,0
696,0,94.538425,7.996800,0.141625,86.400000,37175,10519,0.807198,0.689138,0.493354,0.506646,1.0,1.0
697,0,98.113415,8.378400,3.335015,86.400000,30282,2354,0.657527,0.154219,0.438137,0.561863,1.0,1.0
698,0,36.553144,19.311600,17.237583,0.003961,70412,6040,1.528888,0.395702,0.405192,0.594808,0,0
699,0,19.440512,13.462500,5.974051,0.003961,48578,3703,1.054796,0.242597,0.483883,0.516117,0,0
700,0,93.701702,7.140300,0.161402,86.400000,36578,12777,0.794235,0.837068,0.547505,0.452495,1.0,1.0
701,0,97.885026,9.076200,2.408826,86.400000,41637,11383,0.904083,0.745742,0.508651,0.491349,1.0,1.0
702,0,59.446864,12.522900,3.721983,43.201981,44177,2434,0.959235,0.159460,0.555221,0.444779,0,1.0
703,0,21.653666,14.120100,7.529604,0.003961,51617,4550,1.120783,0.298087,0.565896,0.434104,0,0
704,0,20.409918,13.252500,7.153457,0.003961,50920,6745,1.105649,0.441889,0.492331,0.507669,0,0
705,0,25.884410,15.934500,9.945949,0.003961,56202,3087,1.220339,0.202241,0.57243,0.42757,0,0
706,0,23.901251,13.103100,10.794190,0.003961,58088,14411,1.261291,0.944117,0.467202,0.532798,0,0
707,0,93.223173,6.658200,0.164973,86.400000,37221,15027,0.808196,0.984473,0.526665,0.473335,1.0,1.0
708,0,18.298842,11.923500,6.371381,0.003961,49410,9665,1.072862,0.633189,0.498416,0.501584,0,0
709,0,95.844425,8.203800,1.240625,86.400000,39339,11993,0.854185,0.785705,0.514272,0.485728,1.0,1.0
710,0,20.037786,11.829600,8.204225,0.003961,53014,13582,1.151117,0.889806,0.472459,0.527541,0,0
711,0,16.746951,11.166300,5.576690,0.003961,47856,10635,1.039119,0.696737,0.431714,0.568286,0,0
712,0,33.898153,18.946500,14.947692,0.003961,65501,2346,1.422253,0.153695,0.534851,0.465149,0,0
713,0,97.546358,9.277500,1.868858,86.400000,33200,2275,0.720887,0.149044,0.496542,0.503458,1.0,1.0
714,0,37.196361,19.604400,17.588000,0.003961,71058,5710,1.542914,0.374083,0.442338,0.557662,0,0
715,0,28.145014,15.065400,13.075653,0.003961,62530,12312,1.357742,0.806604,0.521722,0.478278,0,0
716,0,30.042969,16.723200,13.315808,0.003961,62905,7161,1.365885,0.469143,0.513414,0.486586,0,0
717,0,24.879049,13.939800,10.935288,0.003961,58348,11882,1.266936,0.778433,0.556543,0.443457,0,0
718,0,29.940555,17.488800,12.447794,0.003961,60885,2589,1.322024,0.169615,0.530125,0.469875,0,0
719,0,97.943493,8.752200,2.791293,86.400000,31364,2190,0.681021,0.143475,0.430359,0.569641,1.0,1.0
720,0,97.708908,7.250400,4.058508,86.400000,28868,4700,0.626824,0.307914,0.525597,0.474403,1.0,1.0
721,0,30.417890,17.440500,12.973429,0.003961,62070,3935,1.347754,0.257796,0.562044,0.437956,0,0
722,0,99.620191,11.457300,1.762891,86.400000,40356,2165,0.876268,0.141837,0.460607,0.539393,1.0,1.0
723,0,25.590809,14.138400,11.448448,0.003961,59353,12225,1.288759,0.800904,0.569539,0.430461,0,0
724,0,16.274405,10.228800,6.041644,0.003961,48776,14680,1.059095,0.961740,0.479191,0.520809,0,0
725,0,31.991315,18.334500,13.652854,0.003961,62849,1734,1.364669,0.113601,0.544232,0.455768,0,0
726,0,33.492745,16.570500,16.918284,0.003961,70051,14816,1.521049,0.970650,0.501033,0.498967,0,0
727,0,56.237150,10.761900,2.273269,43.201981,41366,5493,0.898199,0.359866,0.530857,0.469143,0,1.0
728,0,18.278721,12.403800,5.870960,0.003961,48418,7072,1.051322,0.463312,0.495584,0.504416,0,0
729,0,16.265805,10.713300,5.548544,0.003961,47804,12093,1.037990,0.792256,0.425989,0.574011,0,0
730,0,94.421039,4.626900,3.394139,86.400000,30202,14779,0.655790,0.968226,0.574772,0.425228,1.0,1.0
731,0,29.981018,15.960900,14.016157,0.003961,64349,11146,1.397239,0.730215,0.54875,0.45125,0,0
732,0,96.258638,8.517000,1.341638,86.400000,34250,5860,0.743686,0.383910,0.469125,0.530875,1.0,1.0
733,0,94.795113,5.903700,2.491413,86.400000,31983,12304,0.694461,0.806080,0.546507,0.453493,1.0,1.0
734,0,20.645411,14.255700,6.385750,0.003961,49267,1748,1.069757,0.114518,0.528738,0.471262,0,0
735,0,26.021306,15.545400,10.471945,0.003961,57347,5529,1.245201,0.362225,0.466776,0.533224,0,0
736,0,98.051162,8.911500,2.739662,86.400000,31459,1754,0.683083,0.114911,0.496952,0.503048,1.0,1.0
737,0,20.048287,12.391800,7.652526,0.003961,51922,10616,1.127406,0.695493,0.513788,0.486212,0,0
738,0,25.151269,14.248200,10.899108,0.003961,58268,10774,1.265199,0.705844,0.558699,0.441301,0,0
739,0,27.542164,16.054500,11.483703,0.003961,59314,5799,1.287912,0.379914,0.515879,0.484121,0,0
740,0,99.138881,9.452100,3.286781,86.400000,43363,11856,0.941560,0.776730,0.413677,0.586323,1.0,1.0
741,0,38.463955,10.545000,5.063171,22.855784,46851,11701,1.017297,0.766575,0.509364,0.490636,0,0.5761209153086211
742,0,96.506570,9.505500,0.601070,86.400000,35711,4026,0.775409,0.263758,0.444157,0.555843,1.0,1.0
743,0,96.164775,6.162900,3.601875,86.400000,29787,9244,0.646779,0.605608,0.499621,0.500379,1.0,1.0
744,0,21.159192,12.303000,8.852231,0.003961,54282,13272,1.178650,0.869497,0.490809,0.509191,0,0
745,0,99.883798,10.321800,3.161998,86.400000,43115,8709,0.936175,0.570558,0.383765,0.616235,1.0,1.0
746,0,31.190200,16.029300,15.156939,0.003961,66598,13167,1.446072,0.862618,0.55285,0.44715,0,0
747,0,59.617041,11.717100,4.697960,43.201981,46123,7066,1.001490,0.462919,0.533551,0.466449,0,1.0
748,0,95.654632,6.381000,2.873632,86.400000,31227,9957,0.678046,0.652319,0.476973,0.523027,1.0,1.0
749,0,97.287008,8.941800,1.945208,86.400000,33053,3247,0.717695,0.212723,0.493829,0.506171,1.0,1.0
750,0,97.184929,9.562800,1.222129,86.400000,34483,2607,0.748745,0.170794,0.530971,0.469029,1.0,1.0
751,0,96.147241,6.507300,3.239941,86.400000,30502,8811,0.662304,0.577241,0.503301,0.496699,1.0,1.0
752,0,96.768784,7.451400,2.917384,86.400000,31136,6298,0.676070,0.412605,0.585641,0.414359,1.0,1.0
753,0,97.703873,9.534900,1.768973,86.400000,33393,1610,0.725077,0.105477,0.422546,0.577454,1.0,1.0
754,0,28.025193,16.039500,11.981732,0.003961,60311,6846,1.309560,0.448506,0.485269,0.514731,0,0
755,0,23.689560,14.068800,9.616799,0.003961,55747,8851,1.210460,0.579861,0.493816,0.506184,0,0
756,0,93.480715,6.681300,0.399415,86.400000,36109,13838,0.784051,0.906578,0.487097,0.512903,1.0,1.0
757,0,96.719960,5.699100,4.620860,86.400000,27770,8773,0.602983,0.574751,0.468186,0.531814,1.0,1.0
758,0,24.517431,9.813000,5.452593,9.251839,47620,14910,1.033995,0.976808,0.562536,0.437464,0,0.29270521768029256
759,0,19.777485,12.827400,6.946124,0.003961,50524,7766,1.097050,0.508779,0.492463,0.507537,0,0
760,0,33.591402,18.792300,14.795141,0.003961,65316,2675,1.418236,0.175249,0.471947,0.528053,0,0
761,0,95.117196,4.720500,3.996696,86.400000,29011,13276,0.629929,0.869759,0.435625,0.564375,1.0,1.0
762,0,35.695547,17.317200,18.374386,0.003961,72893,15169,1.582759,0.993776,0.589998,0.410002,0,0
763,0,28.993963,16.778400,12.211602,0.003961,60670,4742,1.317355,0.310666,0.500728,0.499272,0,0
764,0,59.810146,12.730200,3.877966,43.201981,44469,2035,0.965575,0.133320,0.537145,0.462855,0,1.0
765,0,37.733001,19.659600,18.069440,0.003961,72042,6510,1.564281,0.426494,0.462483,0.537517,0,0
766,0,21.605720,13.174800,8.426959,0.003961,53430,9514,1.160150,0.623297,0.459997,0.540003,0,0
767,0,20.325640,11.795100,8.526578,0.003961,53648,14331,1.164883,0.938876,0.517876,0.482124,0,0
768,0,96.200708,5.147100,4.653608,86.400000,27709,10552,0.601658,0.691300,0.515536,0.484464,1.0,1.0
769,0,91.839849,9.651900,2.481513,79.706436,41779,9606,0.907166,0.629324,0.49592,0.50408,0.8605507524815882,1.0
770,0,56.864855,10.274100,3.388774,43.201981,43561,9314,0.945860,0.610194,0.574066,0.425934,0,1.0
771,0,97.428036,9.689400,1.338636,86.400000,39531,7233,0.858354,0.473860,0.455627,0.544373,1.0,1.0
772,0,101.486706,12.162300,2.924406,86.400000,42620,2079,0.925427,0.136203,0.482049,0.517951,1.0,1.0
773,0,21.079021,12.634800,8.440260,0.003961,53467,11351,1.160953,0.743645,0.546327,0.453673,0,0
774,0,19.012650,12.814500,6.194189,0.003961,49044,6329,1.064915,0.414636,0.49869,0.50131,0,0
