iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,prob1,prob2,prob3,prob4
91,0,180.074464,7.108500,0.165964,172.800000,31797,8102,0.850870,0.772207,0.18017375000000002,0.21765675,0.23485175000000003,0.36731775,1.0,1.0,1.0,1.0
92,0,19.845297,12.774300,7.063075,0.007922,45903,3322,1.228338,0.316622,0.27529800000000004,0.33404100000000003,0.14893200000000004,0.24172900000000003,0,0,0,0
93,0,14.381640,10.461600,3.912118,0.007922,39803,4931,1.065106,0.469977,0.29841300000000004,0.18564100000000003,0.34316500000000005,0.17278100000000002,0,0,0,0
94,0,182.268121,7.738500,1.729621,172.800000,28707,2912,0.768183,0.277545,0.32880224999999996,0.19007024999999997,0.22982324999999998,0.25130425,1.0,1.0,1.0,1.0
95,0,139.703934,9.165900,2.526210,128.011824,37092,6539,0.992561,0.623237,0.329295,0.247469,0.190493,0.232743,0,0.966871746332229,1.0,1.0
96,0,17.946852,12.165000,5.773930,0.007922,43393,2843,1.161172,0.270968,0.139883,0.274137,0.314341,0.271639,0,0,0,0
97,0,183.300075,5.756100,4.743975,172.800000,22719,3532,0.607948,0.336637,0.17760374999999998,0.38999375,0.16939174999999995,0.26301074999999996,1.0,1.0,1.0,1.0
98,0,25.630444,14.835900,10.786622,0.007922,53086,3633,1.420551,0.346264,0.21014724999999998,0.18760524999999997,0.36390524999999996,0.23834224999999998,0,0,0,0
99,0,25.521666,14.466900,11.046844,0.007922,53685,5462,1.436580,0.520587,0.28548225,0.14415124999999998,0.25909925,0.31126725,0,0,0,0
100,0,181.316006,6.329100,2.186906,172.800000,27809,6712,0.744153,0.639726,0.207186,0.251654,0.270832,0.270328,1.0,1.0,1.0,1.0
101,0,19.748270,11.843400,7.896948,0.007922,47612,8134,1.274070,0.775257,0.228105,0.215999,0.32577,0.230126,0,0,0,0
102,0,126.937543,9.961500,3.201322,113.774720,38413,5208,1.027910,0.496378,0.387113,0.227334,0.177661,0.207892,0,0.6702654071075124,1.0,1.0
103,0,181.225590,5.405100,3.020490,172.800000,26163,8146,0.700107,0.776401,0.30620775,0.30604575,0.18206375000000002,0.20568275000000003,1.0,1.0,1.0,1.0
104,0,182.683828,5.164200,4.719628,172.800000,22789,5575,0.609821,0.531357,0.33773174999999994,0.22988374999999997,0.22744674999999998,0.20493774999999997,1.0,1.0,1.0,1.0
105,0,26.107061,15.052800,11.046339,0.007922,53562,3386,1.433289,0.322722,0.248877,0.331033,0.165184,0.254906,0,0,0,0
106,0,29.558120,15.444900,14.105298,0.007922,59693,8210,1.597351,0.782501,0.280475,0.177958,0.170586,0.370981,0,0,0,0
107,0,138.546685,7.426500,1.518204,129.601981,35113,10358,0.939604,0.987228,0.33017525,0.26063824999999996,0.20902924999999997,0.20015724999999998,0,1.0,1.0,1.0
108,0,138.937481,8.384100,0.951401,129.601981,33997,6050,0.909740,0.576630,0.333631,0.259913,0.216955,0.189501,0,1.0,1.0,1.0
109,0,138.779300,7.682400,1.494919,129.601981,35067,9459,0.938373,0.901544,0.302994,0.244194,0.187681,0.265131,0,1.0,1.0,1.0
110,0,29.034114,14.985000,14.041192,0.007922,59601,9651,1.594889,0.919844,0.203388,0.18148,0.277883,0.337249,0,0,0,0
111,0,183.343945,6.875700,3.668245,172.800000,24832,1913,0.664490,0.182329,0.19282475000000002,0.20495675000000002,0.18080175,0.42141675,1.0,1.0,1.0,1.0
112,0,20.540720,11.976300,8.556498,0.007922,48907,8986,1.308724,0.856462,0.333479,0.143357,0.22262,0.300544,0,0,0,0
113,0,180.202374,8.588700,0.407770,171.205904,32927,4298,0.881108,0.409645,0.22777024999999998,0.38271125,0.15879424999999997,0.23072425,0.966789667896679,1.0,1.0,1.0
114,0,180.796894,6.841500,1.155394,172.800000,29846,7041,0.798662,0.671083,0.24032,0.229088,0.248296,0.282296,1.0,1.0,1.0,1.0
115,0,14.982485,11.026200,3.948363,0.007922,39857,3103,1.066551,0.295749,0.33095,0.266575,0.175006,0.227469,0,0,0,0
116,0,18.820873,11.526300,7.286651,0.007922,46419,7998,1.242146,0.762295,0.21446700000000002,0.321103,0.27158400000000005,0.19284600000000002,0,0,0,0
117,0,157.057916,6.670200,0.278625,150.109091,31575,9341,0.844929,0.890297,0.23230974999999995,0.28463574999999997,0.17031574999999996,0.31273874999999995,0.5272727272727273,1.0,1.0,1.0
118,0,137.277400,7.369800,0.305619,129.601981,32726,8160,0.875729,0.777735,0.35845800000000005,0.33793700000000004,0.15649500000000002,0.14711000000000002,0,1.0,1.0,1.0
119,0,22.054811,13.272300,8.774589,0.007922,49272,5031,1.318491,0.479508,0.152419,0.393311,0.167428,0.286842,0,0,0,0
120,0,29.995432,16.474500,13.513010,0.007922,58256,3341,1.558898,0.318433,0.283092,0.18991,0.222929,0.304069,0,0,0,0
121,0,141.025678,9.618600,1.805097,129.601981,35672,3610,0.954562,0.344072,0.23900025,0.23088825000000002,0.27337325,0.25673825000000006,0,1.0,1.0,1.0
122,0,17.226762,11.891700,5.327140,0.007922,42530,2891,1.138079,0.275543,0.30997875,0.22646975000000003,0.27155475,0.19199675000000002,0,0,0,0
123,0,26.328484,14.074800,12.245761,0.007922,56101,9185,1.501231,0.875429,0.202218,0.23439,0.245415,0.317977,0,0,0,0
124,0,180.439999,5.475900,2.164099,172.800000,27856,9603,0.745411,0.915269,0.26127325,0.19704225,0.27483225,0.26685225,1.0,1.0,1.0,1.0
125,0,16.345136,10.585200,5.752014,0.007922,43419,8135,1.161868,0.775353,0.18146674999999995,0.32751175,0.18782774999999996,0.30319375,0,0,0,0
126,0,14.285161,10.245900,4.031339,0.007922,40041,5888,1.071474,0.561189,0.23623524999999998,0.26448125,0.19451424999999997,0.30476925,0,0,0,0
127,0,13.087329,9.019200,3.985897,0.082231,39962,9898,1.069360,0.943385,0.34149625000000006,0.24429325000000002,0.16586925,0.24834125,0,0.019178082191780854,0.06062992125984257,0
128,0,120.631652,8.426100,2.774160,109.431392,37582,9495,1.005673,0.904975,0.268546,0.241233,0.210324,0.279897,0,0.6224489795918366,1.0,0.9573304157549234
129,0,137.882445,7.836000,0.444465,129.601981,31248,5128,0.836179,0.488753,0.305979,0.243597,0.231209,0.219215,0,1.0,1.0,1.0
130,0,183.309945,6.102600,4.407345,172.800000,23382,3040,0.625689,0.289745,0.31455500000000003,0.25207,0.20588100000000004,0.22749400000000003,1.0,1.0,1.0,1.0
131,0,182.575210,8.250600,1.524610,172.800000,29107,1605,0.778887,0.152974,0.274661,0.214117,0.353585,0.157637,1.0,1.0,1.0,1.0
132,0,182.103623,6.493500,2.810123,172.800000,26573,4928,0.711078,0.469691,0.33155524999999997,0.22274324999999998,0.27206725,0.17363425,1.0,1.0,1.0,1.0
133,0,183.059157,7.101000,3.158157,172.800000,25860,2190,0.691999,0.208730,0.3265370000000001,0.19887000000000002,0.30029000000000006,0.17430300000000004,1.0,1.0,1.0,1.0
134,0,181.895366,5.625000,3.470366,172.800000,25270,6520,0.676211,0.621426,0.30090724999999996,0.17785625,0.33320625000000004,0.18803025,1.0,1.0,1.0,1.0
135,0,180.726060,5.172600,2.753460,172.800000,26692,9450,0.714263,0.900686,0.239703,0.199611,0.261429,0.299257,1.0,1.0,1.0,1.0
136,0,28.504660,15.757500,12.739238,0.007922,56886,4361,1.522237,0.415650,0.32827875,0.27310375000000003,0.26705275,0.13156475,0,0,0,0
137,0,26.773164,14.438400,12.326842,0.007922,56239,8111,1.504924,0.773065,0.294452,0.193209,0.281044,0.231295,0,0,0,0
138,0,180.763298,5.179500,2.783798,172.800000,26632,9367,0.712657,0.892775,0.24214774999999997,0.26016575,0.19364974999999995,0.30403674999999997,1.0,1.0,1.0,1.0
139,0,20.174095,13.065600,7.100573,0.007922,45921,2369,1.228820,0.225791,0.25365374999999996,0.29604374999999994,0.28080075,0.16950174999999998,0,0,0,0
140,0,24.965452,13.587000,11.370529,0.007922,54396,9106,1.455606,0.867899,0.2545,0.226265,0.313129,0.206106,0,0,0,0
141,0,21.701525,13.155300,8.538303,0.007922,48812,4961,1.306181,0.472836,0.21450374999999997,0.24258274999999996,0.23296274999999997,0.30995074999999994,0,0,0,0
142,0,182.372462,7.524300,2.048162,172.800000,28076,2995,0.751298,0.285456,0.18916474999999996,0.36726274999999997,0.18089074999999996,0.26268175,1.0,1.0,1.0,1.0
143,0,28.501310,14.728800,13.764588,0.007922,59069,9973,1.580653,0.950534,0.246727,0.22782,0.261788,0.263665,0,0,0,0
144,0,20.801150,13.356300,7.436928,0.007922,46528,2007,1.245063,0.191289,0.15529974999999996,0.30249875,0.23642074999999996,0.30578075,0,0,0,0
145,0,22.174136,13.152600,9.013614,0.007922,49757,5915,1.331469,0.563763,0.155709,0.304356,0.353285,0.18665,0,0,0,0
146,0,181.435970,7.446000,1.189970,172.800000,29777,4957,0.796816,0.472455,0.220127,0.216593,0.277071,0.286209,1.0,1.0,1.0,1.0
147,0,23.073618,14.090700,8.974996,0.007922,49522,2553,1.325181,0.243328,0.33409725,0.26723925000000004,0.23106525,0.16759825,0,0,0,0
148,0,17.905179,11.261700,6.635557,0.007922,45144,7605,1.208028,0.724838,0.29405224999999996,0.21818824999999997,0.29894824999999997,0.18881124999999999,0,0,0,0
149,0,18.683508,11.028600,7.646986,0.007922,47138,10376,1.261386,0.988944,0.28594700000000006,0.22942500000000002,0.25258400000000003,0.23204400000000003,0,0,0,0
150,0,29.033650,16.395300,12.630428,0.007922,55700,1049,1.490500,0.099981,0.271455,0.187606,0.186403,0.354536,0,0,0,0
151,0,13.838439,10.467300,3.363217,0.007922,38723,3832,1.036206,0.365231,0.150527,0.293959,0.275858,0.279656,0,0,0,0
152,0,29.382154,15.471300,13.902932,0.007922,59287,7716,1.586486,0.735417,0.26458,0.153747,0.237011,0.344662,0,0,0,0
153,0,23.475616,13.845600,9.622094,0.007922,50904,4752,1.362162,0.452917,0.28967475,0.16199474999999997,0.21899674999999996,0.32933375,0,0,0,0
154,0,24.040438,13.556400,10.476116,0.007922,52629,7441,1.408322,0.709207,0.332692,0.259321,0.247081,0.160906,0,0,0,0
155,0,24.643187,13.501200,11.134065,0.007922,53933,8929,1.443216,0.851029,0.253535,0.237331,0.258968,0.250166,0,0,0,0
156,0,24.516156,13.819500,10.688733,0.007922,53033,6968,1.419133,0.664125,0.222714,0.252069,0.260148,0.265069,0,0,0,0
157,0,112.337369,8.554800,2.637020,101.145549,37312,8796,0.998448,0.838353,0.18723025,0.20609524999999998,0.24057225,0.36610224999999996,0.4071576763485477,1.0,1.0,0
158,0,26.830464,14.055600,12.766941,0.007922,57132,10280,1.528820,0.979794,0.170689,0.288653,0.264357,0.276301,0,0,0,0
159,0,18.127979,11.460600,6.659457,0.007922,45186,6984,1.209152,0.665650,0.33652,0.158875,0.262561,0.242044,0,0,0,0
160,0,31.817259,17.346600,14.462737,0.007922,59565,1743,1.593926,0.166127,0.181711,0.366837,0.237647,0.213805,0,0,0,0
161,0,23.949517,13.280100,10.661494,0.007922,53010,8743,1.418518,0.833302,0.150164,0.301347,0.308142,0.240347,0,0,0,0
162,0,15.723206,10.615500,5.099784,0.007922,42136,6751,1.127535,0.643443,0.205605,0.280559,0.139166,0.37467,0,0,0,0
163,0,28.354727,14.892300,13.454505,0.007922,58444,8803,1.563928,0.839020,0.19674,0.34405,0.26787,0.19134,0,0,0,0
164,0,30.777939,16.849500,13.920517,0.007922,58922,2757,1.576719,0.262772,0.16618174999999996,0.25708875,0.28246075,0.29426874999999997,0,0,0,0
165,0,138.511352,8.830200,0.079172,129.601981,31968,2534,0.855446,0.241517,0.281565,0.203042,0.344781,0.170612,0,1.0,1.0,1.0
166,0,14.019973,9.805200,4.206851,0.007922,40391,7707,1.080840,0.734560,0.311828,0.332328,0.225813,0.130031,0,0,0,0
167,0,19.585634,13.057500,6.520211,0.007922,44627,1102,1.194193,0.105032,0.155754,0.321151,0.313617,0.209478,0,0,0,0
168,0,181.200831,6.863100,1.537731,172.800000,29091,6214,0.778459,0.592261,0.244092,0.337554,0.282029,0.136325,1.0,1.0,1.0,1.0
169,0,132.944539,9.225300,2.697285,121.021953,37428,6677,1.001552,0.636390,0.26788075,0.25938575,0.18350475000000002,0.28922875000000003,0,0.82124943000456,1.0,1.0
170,0,29.253522,15.529200,13.716400,0.007922,58908,7144,1.576345,0.680900,0.257277,0.268817,0.317037,0.156869,0,0,0,0
171,0,183.593277,9.033900,1.759377,172.800000,35585,5472,0.952234,0.521540,0.19769774999999998,0.22358974999999998,0.27559775,0.30311475,1.0,1.0,1.0,1.0
172,0,27.563915,14.866200,12.689792,0.007922,56926,7372,1.523307,0.702631,0.211445,0.276245,0.217408,0.294902,0,0,0,0
173,0,16.827601,11.944500,4.875179,0.007922,41609,1794,1.113433,0.170987,0.284832,0.23692700000000003,0.19876000000000002,0.279481,0,0,0,0
174,0,180.238192,5.443200,1.994992,172.800000,28190,10046,0.754348,0.957491,0.30032525,0.33720625,0.20088625,0.16158224999999998,1.0,1.0,1.0,1.0
175,0,182.672496,6.897600,2.974896,172.800000,26238,3246,0.702114,0.309379,0.220753,0.24563,0.157686,0.375931,1.0,1.0,1.0,1.0
176,0,139.973385,8.966100,1.405305,129.601981,34889,5002,0.933610,0.476744,0.30639,0.203172,0.224942,0.265496,0,1.0,1.0,1.0
177,0,178.990963,8.754000,2.259930,167.977033,36570,7390,0.978592,0.704346,0.17717325,0.23611525,0.22175325,0.36495825000000004,1.0,1.0,1.0,0.8995215311004785
178,0,28.746745,16.053000,12.685823,0.007922,56658,3148,1.516136,0.300038,0.258318,0.270004,0.181733,0.289945,0,0,0,0
