iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,prob1,prob2
121,0,137.152165,100.467900,36.680249,0.004016,348896,14003,1.018377,0.129060,0.308044,0.691956,0,0.0004543875123619312
122,0,118.891938,60.068700,15.621258,43.201981,308255,108026,0.899752,0.995631,0.307681,0.692319,0,1.0
123,0,130.120241,91.801500,28.738597,9.580144,333848,27843,0.974454,0.256618,0.293554,0.706446,0,0.29954496788008567
124,0,120.338516,68.434800,8.701735,43.201981,294633,66517,0.859991,0.613060,0.280784,0.719216,0,1.0
125,0,129.193509,96.961200,32.228348,0.003961,340447,17243,0.993716,0.158922,0.276132,0.723868,0,0
126,0,129.089487,74.218500,11.028026,43.842961,299205,51810,0.873336,0.477512,0.276132,0.723868,0.10350154479917617,1.0
127,0,113.660682,74.185200,31.007536,8.467945,338492,91208,0.988009,0.840627,0.292479,0.707521,0,0.27637384677095866
128,0,158.049659,107.031900,51.013798,0.003961,376830,20057,1.099912,0.184857,0.292731,0.707269,0,0
129,0,115.113454,64.220100,7.691373,43.201981,292646,78579,0.854191,0.724230,0.292731,0.707269,0,1.0
130,0,163.845984,105.548700,58.293323,0.003961,391567,39738,1.142928,0.366249,0.291698,0.708302,0,0
131,0,95.208359,77.113200,18.068653,0.026506,313044,56000,0.913730,0.516129,0.291698,0.708302,0,0.042174194243828844
132,0,111.311276,74.975100,35.983376,0.352799,348271,98354,1.016553,0.906488,0.291304,0.708696,0,0.0900486604994385
133,0,125.156724,64.763700,17.191043,43.201981,311340,95461,0.908757,0.879825,0.309644,0.690356,0,1.0
134,0,127.411854,94.825500,32.582393,0.003961,341308,25223,0.996229,0.232470,0.295265,0.704735,0,0
135,0,115.395498,79.752600,34.033935,1.608963,344416,78574,1.005301,0.724184,0.295265,0.704735,0,0.13107788724539926
136,0,130.961423,94.038300,36.919162,0.003961,349894,36433,1.021290,0.335788,0.305604,0.694396,0,0
137,0,143.513470,91.893600,51.615909,0.003961,378854,72542,1.105820,0.668590,0.305604,0.694396,0,0
138,0,116.426401,89.272500,27.110291,0.043610,330708,33133,0.965289,0.305373,0.305604,0.694396,0,0.05117225702429096
139,0,120.827681,85.223700,35.478713,0.125268,347215,63136,1.013471,0.581899,0.304736,0.695264,0,0.07013256116675082
140,0,130.712008,87.548400,43.159647,0.003961,362288,70460,1.057466,0.649401,0.306008,0.693992,0,0
141,0,164.853737,109.173900,55.675876,0.003961,385914,22001,1.126427,0.202774,0.306008,0.693992,0,0
142,0,126.268910,68.045100,15.021830,43.201981,307069,80252,0.896290,0.739650,0.306008,0.693992,0,1.0
143,0,125.452807,81.420000,44.012742,0.020065,364019,92619,1.062519,0.853631,0.288932,0.711068,0,0.03702914380094846
144,0,95.169903,66.074400,23.906797,5.188706,324549,104301,0.947312,0.961300,0.289126,0.710874,0,0.20803127799951127
145,0,113.058302,88.883100,23.764572,0.410630,324134,27857,0.946100,0.256747,0.298584,0.701416,0,0.09324165239726034
146,0,123.552061,71.841900,8.508181,43.201981,294250,54777,0.858873,0.504857,0.282977,0.717023,0,1.0
147,0,105.391254,85.218600,15.753372,4.419283,308443,24381,0.900301,0.224710,0.266489,0.733511,0,0.191960337665818
148,0,102.531785,71.715600,25.416186,5.400000,327506,88454,0.955943,0.815244,0.25241,0.74759,0,0.2124391563007031
149,0,156.952345,103.719900,53.228484,0.003961,381649,35916,1.113978,0.331023,0.25313,0.74687,0,0
150,0,102.321028,83.517900,16.715212,2.087916,310351,31958,0.905870,0.294544,0.25313,0.74687,0,0.1421805991592615
151,0,153.547795,99.456900,54.086934,0.003961,383545,52022,1.119513,0.479465,0.250791,0.749209,0,0
152,0,129.014372,83.300400,34.285211,11.428761,344886,67218,1.006673,0.619521,0.250791,0.749209,0,0.3380579252801327
153,0,118.163637,75.510600,42.013724,0.639313,360123,108421,1.051147,0.999272,0.254041,0.745959,0,0.10328864627652456
154,0,147.231929,95.191200,52.036768,0.003961,379622,62318,1.108062,0.574359,0.25435,0.74565,0,0
155,0,146.919738,89.586600,57.329177,0.003961,390117,91495,1.138695,0.843272,0.25435,0.74565,0,0
156,0,129.153962,78.246600,12.736594,38.170768,302557,41735,0.883120,0.384654,0.25435,0.74565,0.2408008658008658,0.7544198970279767
157,0,114.517579,88.771800,25.663986,0.081793,327873,31967,0.957014,0.294627,0.26415,0.73585,0,0.06242284364768402
