iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,weight12,weight13,weight14,weight15,weight16,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16
34,0,68.163412,41.235600,26.896124,0.031689,183078,45626,1.161110,0.997630,0.08113399999999998,0.11363899999999999,0.07810299999999999,0.125456,0.16746,0.08174299999999998,0.010159999999999987,0.057454999999999985,0.012714999999999987,0.009073999999999987,0.06701899999999998,0.013274999999999986,0.008433999999999987,0.008802999999999986,0.046978999999999986,0.11855099999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,242.228867,36.071100,4.710976,201.446792,139505,19268,0.884763,0.421302,0.08113399999999998,0.11363899999999999,0.07810299999999999,0.125456,0.16746,0.08174299999999998,0.010159999999999987,0.057454999999999985,0.012714999999999987,0.009073999999999987,0.06701899999999998,0.013274999999999986,0.008433999999999987,0.008802999999999986,0.046978999999999986,0.11855099999999999,0,0,0,0,0.03096410978184383,0.3746630727762803,0.9846153846153847,0.41960038058991433,1.0,0.8181818181818181,0,0,0.2991452991452991,1.0,0,0.0033840947546530664
36,0,131.752085,33.995700,12.607120,85.149265,155037,41718,0.983269,0.912180,0.07995906250000001,0.11215406250000001,0.0767260625,0.1241040625,0.1667330625,0.08556506250000001,0.011959062500000001,0.0623280625,0.013011062500000002,0.009074062500000002,0.06605106250000001,0.012021062500000002,0.008434062500000002,0.008803062500000002,0.045893062500000005,0.11718406249999999,0.07308306709265178,0.050684532478881494,0,0,0.10245901639344257,0.4692341744134573,0,0.16933207902163683,0.5,0,0,0,0,1.0,0,0.11122881355932202
37,0,91.236965,54.799200,36.406076,0.031689,201314,18650,1.276765,0.407790,0.07950793749999999,0.11153593749999999,0.0761459375,0.1235309375,0.16623393749999998,0.08629193749999998,0.011361937499999992,0.0638509375,0.01439293749999999,0.009073937499999992,0.0655979375,0.011478937499999991,0.008433937499999992,0.010547937499999991,0.04540293749999999,0.11661193749999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,64.100252,41.550900,22.517663,0.031689,174468,35965,1.106504,0.786389,0.07950793749999999,0.11153593749999999,0.0761459375,0.1235309375,0.16623393749999998,0.08629193749999998,0.011361937499999992,0.0638509375,0.01439293749999999,0.009073937499999992,0.0655979375,0.011478937499999991,0.008433937499999992,0.010547937499999991,0.04540293749999999,0.11661193749999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,110.238388,60.266400,49.940300,0.031689,227781,26893,1.444623,0.588026,0.07950793749999999,0.11153593749999999,0.0761459375,0.1235309375,0.16623393749999998,0.08629193749999998,0.011361937499999992,0.0638509375,0.01439293749999999,0.009073937499999992,0.0655979375,0.011478937499999991,0.008433937499999992,0.010547937499999991,0.04540293749999999,0.11661193749999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,78.730447,45.642000,33.056758,0.031689,195128,42988,1.237533,0.939949,0.07950793749999999,0.11153593749999999,0.0761459375,0.1235309375,0.16623393749999998,0.08629193749999998,0.011361937499999992,0.0638509375,0.01439293749999999,0.009073937499999992,0.0655979375,0.011478937499999991,0.008433937499999992,0.010547937499999991,0.04540293749999999,0.11661193749999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,228.438959,36.701700,5.716032,186.021228,141480,19141,0.897289,0.418525,0.07950793749999999,0.11153593749999999,0.0761459375,0.1235309375,0.16623393749999998,0.08629193749999998,0.011361937499999992,0.0638509375,0.01439293749999999,0.009073937499999992,0.0655979375,0.011478937499999991,0.008433937499999992,0.010547937499999991,0.04540293749999999,0.11661193749999998,0,0,0,0,0.011971830985915477,0.22740899357601718,1.0,0.24597918637653737,1.0,0.7682926829268293,0,0,0.33333333333333337,1.0,0,0.001108033240997175
42,0,102.487440,60.522300,41.933451,0.031689,211181,9440,1.339344,0.206409,0.07839112499999999,0.11017812499999999,0.07487212499999998,0.12227612499999999,0.16546012499999999,0.08825512499999999,0.01518812499999999,0.066556125,0.01561112499999999,0.00907412499999999,0.064641125,0.010301124999999989,0.00843412499999999,0.01106112499999999,0.04435412499999999,0.115346125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,215.699336,30.631500,7.425673,177.642163,144852,42747,0.918674,0.934680,0.07839112499999999,0.11017812499999999,0.07487212499999998,0.12227612499999999,0.16546012499999999,0.08825512499999999,0.01518812499999999,0.066556125,0.01561112499999999,0.00907412499999999,0.064641125,0.010301124999999989,0.00843412499999999,0.01106112499999999,0.04435412499999999,0.115346125,0.1004528612597777,0.021137243227150937,0.01099426386233271,0,0.18692253020611227,0.5523356401384083,0,0.6669847328244275,1.0,0.8297872340425532,0,0,0.13178294573643412,1.0,0,0.11176818450620929
