iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,prob1,prob2
201,0,83.359041,39.054000,1.014946,43.290095,136749,6569,0.798301,0.121088,0.285502,0.714498,0.06455142231947486,1.0
202,0,62.288237,41.755800,12.634183,7.898255,163581,24395,0.954939,0.449677,0.277993,0.722007,0,0.2645048481958353
203,0,79.241333,33.021600,2.872274,43.347459,133088,23016,0.776929,0.424258,0.277862,0.722138,0.07337526205450728,1.0
204,0,86.902240,26.580300,1.412411,58.909529,135967,47366,0.793736,0.873106,0.275296,0.724704,0.42728184553660986,1.0
205,0,137.918458,74.974500,62.939996,0.003961,258825,8910,1.510946,0.164240,0.287783,0.712217,0,0
206,0,138.876248,69.679200,69.193087,0.003961,274027,41763,1.599691,0.769825,0.287783,0.712217,0,0
207,0,85.210095,33.679500,8.321052,43.209543,122293,10028,0.713911,0.184848,0.287783,0.712217,0.026285714285714246,1.0
208,0,91.440510,58.176000,33.260549,0.003961,203206,9286,1.186258,0.171171,0.280901,0.719099,0,0
209,0,130.793731,67.880400,62.909370,0.003961,261674,35406,1.527577,0.652645,0.280901,0.719099,0,0
210,0,72.660169,43.292400,29.363808,0.003961,196449,52141,1.146813,0.961124,0.280901,0.719099,0,0
211,0,99.108964,56.255100,42.849903,0.003961,222694,35177,1.300023,0.648424,0.280901,0.719099,0,0
212,0,86.743047,54.443100,32.295985,0.003961,201913,20436,1.178710,0.376700,0.280901,0.719099,0,0
213,0,141.698149,73.140300,68.553888,0.003961,272318,28517,1.589714,0.525659,0.280901,0.719099,0,0
214,0,75.508255,24.019800,4.539936,46.948519,129802,49736,0.757747,0.916793,0.280901,0.719099,0.17793964620187297,1.0
215,0,91.612587,24.774000,10.097975,56.740611,118830,36250,0.693695,0.668203,0.28525,0.71475,0.3820960698689957,1.0
216,0,133.599380,72.013800,61.581619,0.003961,258192,18146,1.507250,0.334488,0.291629,0.708371,0,0
217,0,79.752853,27.583500,8.926856,43.242496,121138,29193,0.707169,0.538120,0.291629,0.708371,0.051524710830704534,1.0
218,0,79.601252,35.642100,0.757171,43.201981,137258,18451,0.801273,0.340111,0.290317,0.709683,0,1.0
219,0,119.606731,61.075800,58.526970,0.003961,253429,49843,1.479445,0.918765,0.287629,0.712371,0,0
220,0,129.825035,71.188500,58.632574,0.003961,252192,14897,1.472224,0.274599,0.287629,0.712371,0,0
221,0,135.911646,74.015100,61.892584,0.003961,257539,10822,1.503438,0.199484,0.287629,0.712371,0,0
222,0,125.704483,64.136100,61.564422,0.003961,259281,45494,1.513608,0.838599,0.287629,0.712371,0,0
223,0,129.513802,65.443800,64.066041,0.003961,264156,46010,1.542067,0.848111,0.287629,0.712371,0,0
224,0,147.694103,77.815500,69.874642,0.003961,273275,13890,1.595301,0.256037,0.287629,0.712371,0,0
225,0,78.889375,34.141800,1.545594,43.201981,135704,21898,0.792201,0.403650,0.287629,0.712371,0,1.0
226,0,105.269195,55.638900,49.626334,0.003961,236076,50613,1.378144,0.932959,0.285806,0.714194,0,0
227,0,147.785258,78.603600,69.177696,0.003961,269364,7352,1.572469,0.135521,0.285806,0.714194,0,0
228,0,75.813373,49.083900,26.725512,0.003961,191166,27553,1.115972,0.507889,0.285806,0.714194,0,0
229,0,84.336967,37.596300,3.538686,43.201981,145716,20395,0.850648,0.375945,0.285806,0.714194,0,1.0
230,0,68.075236,41.653500,26.417775,0.003961,190673,51828,1.113094,0.955355,0.284008,0.715992,0,0
231,0,136.599480,74.734200,61.861319,0.003961,254857,5743,1.487782,0.105862,0.284008,0.715992,0,0
232,0,104.135664,30.781500,13.939239,59.414925,111076,8471,0.648430,0.156147,0.284008,0.715992,0.43781094527363185,1.0
233,0,78.465453,27.657900,1.144465,49.663088,136495,44302,0.796818,0.816627,0.280708,0.719292,0.23464249748237664,1.0
234,0,133.313833,67.738800,65.571072,0.003961,266984,41188,1.558576,0.759226,0.287405,0.712595,0,0
235,0,137.524790,73.557600,63.963229,0.003961,262660,17468,1.533333,0.321991,0.287405,0.712595,0,0
236,0,67.900706,43.352700,24.544045,0.003961,186975,42466,1.091506,0.782783,0.287405,0.712595,0,0
237,0,59.917257,46.710000,13.136427,0.070829,164451,8751,0.960018,0.161309,0.287405,0.712595,0,0.059844023555626236
238,0,80.125659,33.318600,3.605079,43.201981,145849,34787,0.851424,0.641235,0.287213,0.712787,0,1.0
